0.6676245748643552,0.03563362418347475,0.447675025647409
0.9973391021876757,0.4821708038305625,0.4423792003254822
0.7522335300816125,0.769976496175436,0.8331226392117063
0.3001574316323023,0.2147487716065501,0.6288864830881984
0.6898364681684053,0.5218220883251109,0.7944427628613513
0.01867298424180524,0.2711181805571569,0.8951767764976463
0.6093154353933412,0.43389690496443,0.4320087128417249
0.7364292020825747,0.6435759017558633,0.1877840123287549
0.7805530669809349,0.24816602893733,0.2850902150445616
0.2980127832945955,0.5248543397848365,0.3669659477526674
0.09750646598916239,0.9007813457731789,0.7568062186679845
0.3991035958380569,0.1050276322445264,0.1049701796175702
0.7389914903595565,0.7463881066629994,0.4788771555142513
0.2944439945235608,0.7948635820787203,0.4450838976554761
0.6298438926992871,0.4080282022136261,0.3268534380797358
0.5524355811158447,0.307377291813792,0.8780463287721381
0.3959869498898169,0.1286606304425855,0.02817938490571941
0.3785452109805734,0.07798586335230943,0.520965458156863
0.3163848755357124,0.3480508687785205,0.9951991743836784
0.05397506166570369,0.02344813916539672,0.04352053776195212
0.8921726319438859,0.5964588621651882,0.9857521848317032
0.2614439925207552,0.6831035997752908,0.9700621531595378
0.1678052456317357,0.1335381349441956,0.8172981447027156
0.9386160978413642,0.8088411741077549,0.8851195917797656
0.07330016851977832,0.1648068293386619,0.1623591169158682
0.3505778942632236,0.6286512910365866,0.6725401935907778
0.5879526109287654,0.3579810838710072,0.7140713809481067
0.5591081963360752,0.1640317063876367,0.1260365596969341
0.2199474730148809,0.1949675160540617,0.2476550832711462
0.6608714796206887,0.3897021151645501,0.7674305124312398
0.7057851098888684,0.2958801716026199,0.8067502061306805
0.9346570761686299,0.4358976439026057,0.8992961717993505
0.7887904524540391,0.568376225941991,0.8037336866937652
0.5311667356268777,0.4466389684204897,0.9032595290823414
0.7122253811078521,0.5664137171070706,0.5058537519380185
0.7796688572656838,0.6289261682034941,0.7279396535316933
0.543450658689028,0.09241998487546337,0.1045906537823831
0.595269252383214,0.05664286726109295,0.704299862011647
0.4126608765640752,0.8972625305333234,0.678722361314658
0.1414188875586425,0.9018205723450924,0.8008176493288803
0.8996141611259481,0.9460536835033611,0.9340690822669259
0.7504711249849769,0.7550461778370249,0.1172084999040976
0.6823930333718619,0.4345637049679786,0.5782810738552973
0.9598637113367121,0.07685726583727752,0.08392053952565885
0.5959193062020981,0.7057775635820495,0.9007867804778144
0.9276814311541023,0.3919752196584559,0.8820937142104844
0.4025371236692302,0.3371185279930044,0.4730667912098883
0.8027578720599833,0.8582540986563901,0.2962009416056408
0.9145846449250628,0.9628602689952357,0.1174695311553416
0.7083814773829349,0.1700135306604882,0.3516591815965235
0.8640313056366757,0.4140949544591579,0.6302529781523845
0.8791550893001384,0.3191266239319274,0.7327732630190801
0.2483351867149525,0.4370569146849261,0.06074256743848942
0.2731663795800824,0.950045527098202,0.1279292546059992
0.3187735427009974,0.7500251068957285,0.05742110986457021
0.419524184504278,0.0969301918930842,0.6836961659705207
0.7547408896485316,0.8262564038932448,0.5595946290373857
0.3902879448682969,0.3151983635105249,0.5603746760149141
0.1402616281539652,0.9895614398519519,0.1906853010497795
0.9632984959096799,0.4117318623954335,0.3918225902160827
0.3564923840048194,0.8377650269720924,0.93265335901858
0.09718743159330816,0.1245888354588421,0.07110406364217429
0.8176352128966999,0.5533131462335047,0.192884318609152
0.2091337203122058,0.09997037798353296,0.2571009459736466
0.9801153129132921,0.9768168223605261,0.9925616601247378
0.7004336797373015,0.3047240521025387,0.7221677077728055
0.02873503795803261,0.4810635484922528,0.4747846227413726
0.366620356061409,0.1964669113096096,0.07493749899520634
0.5254553759215872,0.4064072206645268,0.926071969730612
0.7091607572977338,0.152283153005267,0.801552848946684
0.1827095380096903,0.9034188954721355,0.08598312733162887
0.7176624398652016,0.6981639307976801,0.3435522067292771
0.009886008779954204,0.1432584137723922,0.5085422225333188
0.09859844413363199,0.7696724021079174,0.3639305929481784
0.02246536003884307,0.3692962101725962,0.2555327340107714
0.08149289423005561,0.9915748761696611,0.492292027327732
0.6754462218653737,0.3656198424305422,0.9572227784102589
0.6996739089197279,0.1335208172886829,0.01151705779828298
0.9039465724947739,0.5417722950613703,0.9623218053432875
0.3028053403445759,0.05323092823080515,0.3428215041173417
0.4081751567112491,0.8130528871192887,0.8932455936405599
0.6972483261932034,0.2004492791140148,0.07483130426168465
0.5520550135641943,0.953991656866538,0.1745574424995087
0.6468554732429791,0.2578219926367849,0.05441580987895094
0.5767041443303493,0.3102451171147488,0.6132392066864569
0.6595313207915119,0.7579687791163591,0.9133154700750932
0.3056486775821726,0.8290967243778772,0.3037002278252652
0.5935159952748237,0.1061565386105296,0.627590728323016
0.7939443651231806,0.04627418271506915,0.4174385782814127
0.1854631826882785,0.551093693506738,0.06846404526785425
0.1332823097475299,0.4848955383688797,0.3747941418095036
0.8466500910014446,0.3128811459894026,0.6833970446345807
0.3364227630939468,0.7761611605188404,0.7465772279403677
0.6214098453881656,0.9156437414734843,0.3353304691062269
0.2057589333611577,0.8101169087297766,0.837409005295794
0.6864868158882484,0.4641527362662316,0.4240893472627826
0.1383904215572395,0.1564668111991428,0.7382873209949362
0.3778912504217203,0.2905833849503546,0.8714010512632415
0.7673142936505087,0.9401868361987958,0.2952709877771392
0.3189210779448841,0.9212496662095087,0.02521951688325634
